Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
16.85,30226,391135,1433,7849505,0.07727766627890625,0.00018255928240060997
16.900000000000002,29746,391135,1391,7849505,0.07605046850831554,0.00017720862653122711
16.95,29434,391135,1347,7849505,0.07525278995743158,0.000171603177525207
17.0,29434,391135,1315,7849505,0.07525278995743158,0.00016752648733901054
17.05,28504,391135,1268,7849505,0.07287509427691206,0.00016153884862803451
17.1,28504,391135,1238,7849505,0.07287509427691206,0.00015771695157847532
17.150000000000002,28504,391135,1207,7849505,0.07287509427691206,0.0001537676579605975
17.2,28504,391135,1170,7849505,0.07287509427691206,0.00014905398493280788
17.25,28504,391135,1139,7849505,0.07287509427691206,0.00014510469131493004
17.3,28504,391135,1105,7849505,0.07287509427691206,0.00014077320799209633
17.35,28504,391135,1070,7849505,0.07287509427691206,0.00013631432810094394
17.400000000000002,28504,391135,1040,7849505,0.07287509427691206,0.00013249243105138478
17.45,28504,391135,1008,7849505,0.07287509427691206,0.0001284157408651883
17.5,28504,391135,982,7849505,0.07287509427691206,0.0001251034300889037
17.55,28504,391135,962,7849505,0.07287509427691206,0.0001225554987225309
17.6,28504,391135,929,7849505,0.07287509427691206,0.00011835141196801582
17.650000000000002,28504,391135,906,7849505,0.07287509427691206,0.00011542129089668711
17.7,28504,391135,889,7849505,0.07287509427691206,0.00011325554923527025
17.75,28504,391135,867,7849505,0.07287509427691206,0.00011045282473226019
17.8,26718,391135,850,7849505,0.06830889590550578,0.00010828708307084332
17.85,26718,391135,834,7849505,0.06830889590550578,0.00010624873797774509
17.900000000000002,26718,391135,819,7849505,0.06830889590550578,0.00010433778945296551
17.95,26718,391135,802,7849505,0.06830889590550578,0.00010217204779154864
18.0,26718,391135,781,7849505,0.06830889590550578,9.949671985685721e-05
18.05,26718,391135,762,7849505,0.06830889590550578,9.707618505880307e-05
18.1,26718,391135,752,7849505,0.06830889590550578,9.580221937561667e-05
18.150000000000002,26718,391135,738,7849505,0.06830889590550578,9.401866741915573e-05
18.2,26718,391135,724,7849505,0.06830889590550578,9.223511546269478e-05
18.25,26718,391135,717,7849505,0.06830889590550578,9.134333948446431e-05
18.3,25788,391135,701,7849505,0.06593120022498626,8.930499439136608e-05
18.35,25788,391135,690,7849505,0.06593120022498626,8.790363213986105e-05
18.400000000000002,25788,391135,681,7849505,0.06593120022498626,8.67570630249933e-05
18.45,25613,391135,673,7849505,0.06548378437112506,8.573789047844418e-05
18.5,24626,391135,659,7849505,0.06296035895534789,8.395433852198323e-05
18.55,24626,391135,654,7849505,0.06296035895534789,8.331735568039004e-05
